COUNTRY,Country,INDICATOR,Indicator,YEAR,Year,Value,Flag Codes,Flags
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2008,2008,0.53378535,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2009,2009,0.523503299,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2010,2010,0.622682882,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2011,2011,0.568981594,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2012,2012,0.545418793,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2013,2013,0.49788206,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2014,2014,0.556799029,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2015,2015,0.716549787,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2016,2016,0.752468729,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2017,2017,0.725904616,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2018,2018,0.658081648,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2019,2019,0.687347938,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2020,2020,0.554233956,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2021,2021,0.494464227,,
SWE,Sweden,IND-EQUI-NEWREG-LGV-GDP,First registrations of light goods road motor vehicles per one million units of current USD GDP,2013,2013,0.06559008,,
SWE,Sweden,IND-EQUI-NEWREG-LGV-GDP,First registrations of light goods road motor vehicles per one million units of current USD GDP,2014,2014,0.07380525,,
SWE,Sweden,IND-EQUI-NEWREG-LGV-GDP,First registrations of light goods road motor vehicles per one million units of current USD GDP,2015,2015,0.090731851,,
SWE,Sweden,IND-EQUI-NEWREG-LGV-GDP,First registrations of light goods road motor vehicles per one million units of current USD GDP,2016,2016,0.103693431,,
SWE,Sweden,IND-EQUI-NEWREG-LGV-GDP,First registrations of light goods road motor vehicles per one million units of current USD GDP,2017,2017,0.105783767,,
SWE,Sweden,IND-EQUI-NEWREG-LGV-GDP,First registrations of light goods road motor vehicles per one million units of current USD GDP,2018,2018,0.105452212,,
SWE,Sweden,IND-EQUI-NEWREG-LGV-GDP,First registrations of light goods road motor vehicles per one million units of current USD GDP,2019,2019,0.103980385,,
SWE,Sweden,IND-EQUI-NEWREG-LGV-GDP,First registrations of light goods road motor vehicles per one million units of current USD GDP,2020,2020,0.059482226,,
SWE,Sweden,IND-EQUI-NEWREG-HGV-GDP,First registrations of heavy goods road motor vehicles per one million units of current USD GDP,2013,2013,0.007935699,,
SWE,Sweden,IND-EQUI-NEWREG-HGV-GDP,First registrations of heavy goods road motor vehicles per one million units of current USD GDP,2014,2014,0.008339004,,
SWE,Sweden,IND-EQUI-NEWREG-HGV-GDP,First registrations of heavy goods road motor vehicles per one million units of current USD GDP,2015,2015,0.009993986,,
SWE,Sweden,IND-EQUI-NEWREG-HGV-GDP,First registrations of heavy goods road motor vehicles per one million units of current USD GDP,2016,2016,0.011839319,,
SWE,Sweden,IND-EQUI-NEWREG-HGV-GDP,First registrations of heavy goods road motor vehicles per one million units of current USD GDP,2017,2017,0.011210333,,
SWE,Sweden,IND-EQUI-NEWREG-HGV-GDP,First registrations of heavy goods road motor vehicles per one million units of current USD GDP,2018,2018,0.011075597,,
SWE,Sweden,IND-EQUI-NEWREG-HGV-GDP,First registrations of heavy goods road motor vehicles per one million units of current USD GDP,2019,2019,0.012126331,,
SWE,Sweden,IND-EQUI-NEWREG-HGV-GDP,First registrations of heavy goods road motor vehicles per one million units of current USD GDP,2020,2020,0.008938786,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2000,2000,2.139288415,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2001,2001,3.364898223,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2002,2002,4.021755621,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2003,2003,4.241240093,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2004,2004,5.994530958,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2005,2005,6.033840807,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2006,2006,6.809202792,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2007,2007,7.18652589,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2008,2008,5.708684626,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2009,2009,3.994723889,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2010,2010,2.992495516,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2011,2011,2.60286227,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2012,2012,2.359924087,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2013,2013,2.177622363,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2014,2014,2.223365865,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2015,2015,2.553273302,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2016,2016,3.267431449,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2017,2017,3.395409168,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2018,2018,2.388057883,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2019,2019,2.8016652,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2020,2020,3.88344282,,
SWE,Sweden,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2021,2021,2.223158619,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2000,2000,0.156107189,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2001,2001,0.133431355,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2002,2002,0.137815775,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2003,2003,0.132503869,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2004,2004,0.13031589,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2005,2005,0.13865552,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2006,2006,0.161334639,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2007,2007,0.114887345,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2008,2008,0.136881745,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2009,2009,0.131741466,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2010,2010,0.185751396,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2011,2011,0.175993493,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2012,2012,0.179843759,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2013,2013,0.137807059,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2014,2014,0.145831679,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2015,2015,0.145216143,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2016,2016,0.139271204,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2017,2017,0.136512351,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2018,2018,0.098572865,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2019,2019,0.142719732,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2020,2020,0.177622089,,
SWE,Sweden,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2021,2021,0.079878562,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2000,2000,39.97347192,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2001,2001,32.62851901,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2002,2002,32.93225582,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2003,2003,34.27876202,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2004,2004,34.64000958,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2005,2005,34.52865762,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2006,2006,34.55997216,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2007,2007,37.00640527,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2008,2008,29.97341435,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2009,2009,24.57682759,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2010,2010,32.92064961,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2011,2011,34.56891066,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2012,2012,31.65491764,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2013,2013,30.43400682,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2014,2014,33.41927845,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2015,2015,36.93490459,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2016,2016,39.10215422,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2017,2017,39.04750371,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2018,2018,35.92406017,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2019,2019,35.70046057,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2020,2020,29.28456063,,
SWE,Sweden,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2021,2021,30.17652682,,
SWE,Sweden,IND-EQUI-NEWREG-LGV-PC,First registrations of light goods road motor vehicles per one thousand inhabitants,2013,2013,4.009320882,,
SWE,Sweden,IND-EQUI-NEWREG-LGV-PC,First registrations of light goods road motor vehicles per one thousand inhabitants,2014,2014,4.429817731,,
SWE,Sweden,IND-EQUI-NEWREG-LGV-PC,First registrations of light goods road motor vehicles per one thousand inhabitants,2015,2015,4.676817034,,
SWE,Sweden,IND-EQUI-NEWREG-LGV-PC,First registrations of light goods road motor vehicles per one thousand inhabitants,2016,2016,5.388445226,,
SWE,Sweden,IND-EQUI-NEWREG-LGV-PC,First registrations of light goods road motor vehicles per one thousand inhabitants,2017,2017,5.69026829,,
SWE,Sweden,IND-EQUI-NEWREG-LGV-PC,First registrations of light goods road motor vehicles per one thousand inhabitants,2018,2018,5.756537406,,
SWE,Sweden,IND-EQUI-NEWREG-LGV-PC,First registrations of light goods road motor vehicles per one thousand inhabitants,2019,2019,5.400682,,
SWE,Sweden,IND-EQUI-NEWREG-LGV-PC,First registrations of light goods road motor vehicles per one thousand inhabitants,2020,2020,3.142916143,,
SWE,Sweden,IND-EQUI-NEWREG-HGV-PC,First registrations of heavy goods road motor vehicles per one thousand inhabitants,2013,2013,0.485085016,,
SWE,Sweden,IND-EQUI-NEWREG-HGV-PC,First registrations of heavy goods road motor vehicles per one thousand inhabitants,2014,2014,0.500509998,,
SWE,Sweden,IND-EQUI-NEWREG-HGV-PC,First registrations of heavy goods road motor vehicles per one thousand inhabitants,2015,2015,0.515144829,,
SWE,Sweden,IND-EQUI-NEWREG-HGV-PC,First registrations of heavy goods road motor vehicles per one thousand inhabitants,2016,2016,0.615232057,,
SWE,Sweden,IND-EQUI-NEWREG-HGV-PC,First registrations of heavy goods road motor vehicles per one thousand inhabitants,2017,2017,0.603020691,,
SWE,Sweden,IND-EQUI-NEWREG-HGV-PC,First registrations of heavy goods road motor vehicles per one thousand inhabitants,2018,2018,0.604606449,,
SWE,Sweden,IND-EQUI-NEWREG-HGV-PC,First registrations of heavy goods road motor vehicles per one thousand inhabitants,2019,2019,0.629834728,,
SWE,Sweden,IND-EQUI-NEWREG-HGV-PC,First registrations of heavy goods road motor vehicles per one thousand inhabitants,2020,2020,0.472306698,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2000,2000,0.090621069,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2001,2001,0.080373563,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2002,2002,0.087731505,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2003,2003,0.093322017,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2004,2004,0.102740514,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2005,2005,0.110636473,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2006,2006,0.125653804,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2007,2007,0.149320755,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2008,2008,0.138291779,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2009,2009,0.096359472,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2010,2010,0.106204587,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2011,2011,0.12530144,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2012,2012,0.106309512,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2013,2013,0.091454723,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2014,2014,0.109837863,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2015,2015,0.107866102,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2016,2016,0.124356488,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2017,2017,0.141781947,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2018,2018,0.126188992,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2019,2019,0.132991052,,
SWE,Sweden,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2020,2020,0.066258158,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2000,2000,2.625274249,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2001,2001,2.585664304,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2002,2002,2.434530883,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2003,2003,2.090650488,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2004,2004,1.908821276,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2005,2005,1.840816726,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2006,2006,1.77528382,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2007,2007,1.556521275,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2008,2008,1.371630578,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2009,2009,1.411059111,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2010,2010,1.320445704,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2011,2011,1.12965133,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2012,2012,1.20306126,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2013,2013,1.182662261,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2014,2014,1.17293408,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2015,2015,1.255281478,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2016,2016,1.303120448,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2017,2017,1.319071075,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2018,2018,1.296389044,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2019,2019,1.324927147,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2020,2020,1.352223277,,
CHE,Switzerland,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2021,2021,1.290629981,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2000,2000,0.144193099,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2001,2001,0.144259829,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2002,2002,0.137087044,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2003,2003,0.120492721,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2004,2004,0.110875035,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2005,2005,0.109409062,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2006,2006,0.105169716,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2007,2007,0.097861535,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2008,2008,0.085560215,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2009,2009,0.091439507,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2010,2010,0.088087046,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2011,2011,0.077417122,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2012,2012,0.084901301,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2013,2013,0.085171416,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2014,2014,0.085936335,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2015,2015,0.09468125,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2016,2016,0.101288606,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2017,2017,0.106176549,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2018,2018,0.107482157,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2019,2019,0.115126199,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2020,2020,0.11934447,,
CHE,Switzerland,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2021,2021,0.121471571,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2000,2000,12.6974702,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2001,2001,12.66561314,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2002,2002,11.96557703,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2003,2003,10.36733416,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2004,2004,9.436041346,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2005,2005,9.231437689,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2006,2006,8.831162948,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2007,2007,8.06062108,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2008,2008,7.03331723,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2009,2009,7.235047491,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2010,2010,6.806077284,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2011,2011,5.81515842,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2012,2012,6.198422898,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2013,2013,6.118200728,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2014,2014,6.034771657,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2015,2015,6.4226346,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2016,2016,6.576620209,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2017,2017,6.57482605,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2018,2018,6.343615265,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2019,2019,6.409541005,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2020,2020,6.296609265,,
CHE,Switzerland,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2021,2021,5.855609194,,
CHE,Switzerland,IND-EQUI-STOCK-LGV-GDP,Light goods road motor vehicles per one million units of current USD GDP,2000,2000,0.81414303,,
CHE,Switzerland,IND-EQUI-STOCK-LGV-GDP,Light goods road motor vehicles per one million units of current USD GDP,2001,2001,0.816246416,,
CHE,Switzerland,IND-EQUI-STOCK-LGV-GDP,Light goods road motor vehicles per one million units of current USD GDP,2002,2002,0.772919908,,
CHE,Switzerland,IND-EQUI-STOCK-LGV-GDP,Light goods road motor vehicles per one million units of current USD GDP,2003,2003,0.668223817,,
CHE,Switzerland,IND-EQUI-STOCK-LGV-GDP,Light goods road motor vehicles per one million units of current USD GDP,2004,2004,0.612489004,,
